,zipcode,local,zip_trunck,count_CP,moyenne,mediane
457,3060,BERTEM,3060,13,374815.0,339599.0
458,3061,Leefdaal,3060,6,374815.0,339599.0
459,3070,KORTENBERG,3070,101,383309.59405940596,324500.0
460,3071,Erps-Kwerps,3070,16,383309.59405940596,324500.0
461,3078,Meerbeek,3070,7,383309.59405940596,324500.0
462,3078,Everberg,3070,7,383309.59405940596,324500.0
463,3080,TERVUREN,3080,52,757994.2884615385,575739.5
464,3080,Vossem,3080,52,757994.2884615385,575739.5
465,3080,Duisburg,3080,52,757994.2884615385,575739.5
466,3090,OVERIJSE,3090,113,638600.5575221239,485000.0
467,3110,ROTSELAAR,3110,9,348111.1111111111,265000.0
468,3111,Wezemaal,3110,20,348111.1111111111,265000.0
469,3118,Werchter,3110,2,369612.77419354836,265000.0
470,3120,TREMELO,3120,40,358051.225,330000.0
471,3128,Baal,3120,14,358051.225,330000.0
472,3130,BEGIJNENDIJK,3130,31,306636.3548387097,287000.0
473,3130,Betekom,3130,31,306636.3548387097,287000.0
474,3140,KEERBERGEN,3140,78,658391.641025641,447000.0
475,3150,Tildonk,3150,49,388239.0612244898,332900.0
476,3150,HAACHT,3150,49,388239.0612244898,332900.0
477,3150,Wespelaar,3150,49,388239.0612244898,332900.0
478,3190,BOORTMEERBEEK,3190,31,348584.8387096774,223597.0
479,3191,Hever,3190,13,348584.8387096774,223597.0
480,3200,AARSCHOT,3200,78,293068.9871794872,282500.0
481,3200,Gelrode,3200,78,293068.9871794872,282500.0
482,3201,Langdorp,3200,8,293068.9871794872,282500.0
483,3202,Rillaar,3200,8,293068.9871794872,282500.0
484,3210,LUBBEEK,3210,55,366163.05454545456,345800.0
485,3210,Linden,3210,55,366163.05454545456,345800.0
486,3211,Binkom,3210,2,371122.2456140351,345800.0
487,3212,Pellenberg,3210,0,371122.2456140351,345800.0
488,3220,Sint-Pieters-Rode,3220,16,447656.25,352500.0
489,3220,HOLSBEEK,3220,16,447656.25,352500.0
490,3220,Kortrijk-Dutsel,3220,16,447656.25,352500.0
491,3221,Nieuwrode,3220,8,447656.25,352500.0
492,3270,Scherpenheuvel,3270,83,259099.2891566265,239000.0
493,3270,SCHERPENHEUVEL-ZICHEM,3270,83,259099.2891566265,239000.0
494,3271,Averbode,3270,10,259099.2891566265,239000.0
495,3271,Zichem,3270,10,259099.2891566265,239000.0
496,3272,Messelbroek,3270,2,278981.48421052634,239000.0
497,3272,Testelt,3270,2,278981.48421052634,239000.0
498,3290,DIEST,3290,69,300047.0869565217,265000.0
499,3290,Webbekom,3290,69,300047.0869565217,265000.0
500,3290,Schaffen,3290,69,300047.0869565217,265000.0
501,3290,Deurne,3290,69,300047.0869565217,265000.0
502,3293,Kaggevinne,3290,0,300047.0869565217,265000.0
503,3294,Molenstede,3290,0,300047.0869565217,265000.0
504,3300,Kumtich,3300,185,292543.25405405404,256000.0
505,3300,Goetsenhoven,3300,185,292543.25405405404,256000.0
506,3300,Oplinter,3300,185,292543.25405405404,256000.0
507,3300,Bost,3300,185,292543.25405405404,256000.0
508,3300,TIENEN,3300,185,292543.25405405404,256000.0
509,3300,Oorbeek,3300,185,292543.25405405404,256000.0
510,3300,Vissenaken,3300,185,292543.25405405404,256000.0
511,3300,Hakendover,3300,185,292543.25405405404,256000.0
512,3300,Sint-Margriete-Houtem,3300,185,292543.25405405404,256000.0
513,3320,Meldert,3320,7,565142.7142857143,350000.0
514,3320,HOEGAARDEN,3320,7,565142.7142857143,350000.0
515,3321,Outgaarden,3320,0,565142.7142857143,350000.0
516,3350,Neerhespen,3350,11,253799.63636363635,249000.0
517,3350,Neerlinter,3350,11,253799.63636363635,249000.0
518,3350,Orsmaal-Gussenhoven,3350,11,253799.63636363635,249000.0
519,3350,LINTER,3350,11,253799.63636363635,249000.0
520,3350,Wommersom,3350,11,253799.63636363635,249000.0
521,3350,Drieslinter,3350,11,253799.63636363635,249000.0
522,3350,Melkwezer,3350,11,253799.63636363635,249000.0
523,3350,Overhespen,3350,11,253799.63636363635,249000.0
524,3360,BIERBEEK,3360,26,403884.57692307694,339500.0
525,3360,Opvelp,3360,26,403884.57692307694,339500.0
526,3360,Korbeek-Lo,3360,26,403884.57692307694,339500.0
527,3360,Lovenjoel,3360,26,403884.57692307694,339500.0
528,3370,Vertrijk,3370,28,359101.9285714286,312499.5
529,3370,Willebringen,3370,28,359101.9285714286,312499.5
530,3370,BOUTERSEM,3370,28,359101.9285714286,312499.5
531,3370,Neervelp,3370,28,359101.9285714286,312499.5
532,3370,Roosbeek,3370,28,359101.9285714286,312499.5
533,3370,Kerkom,3370,28,359101.9285714286,312499.5
534,3380,Bunsbeek,3380,17,320411.5882352941,308000.0
535,3380,GLABBEEK,3380,17,320411.5882352941,308000.0
536,3381,Kapellen,3380,0,321499.8333333333,308000.0
537,3384,Attenrode,3380,1,321499.8333333333,308000.0
538,3390,Sint-Joris-Winge,3390,50,324324.22,274399.5
539,3390,Houwaart,3390,50,324324.22,274399.5
540,3390,TIELT-WINGE,3390,50,324324.22,274399.5
541,3390,Tielt,3390,50,324324.22,274399.5
542,3391,Meensel-Kiezegem,3390,0,324324.22,274399.5
543,3400,LANDEN,3400,23,284963.60869565216,249000.0
544,3400,Overwinden,3400,23,284963.60869565216,249000.0
545,3400,Wange,3400,23,284963.60869565216,249000.0
546,3400,Rumsdorp,3400,23,284963.60869565216,249000.0
547,3400,Neerwinden,3400,23,284963.60869565216,249000.0
548,3400,Ezemaal,3400,23,284963.60869565216,249000.0
549,3400,Eliksem,3400,23,284963.60869565216,249000.0
550,3400,Laar,3400,23,284963.60869565216,249000.0
551,3401,Walsbets,3400,6,284963.60869565216,249000.0
552,3401,Wezeren,3400,6,284963.60869565216,249000.0
553,3401,Walshoutem,3400,6,284963.60869565216,249000.0
554,3401,Waasmont,3400,6,284963.60869565216,249000.0
555,3404,Attenhoven,3400,3,278667.6875,249000.0
556,3404,Neerlanden,3400,3,278667.6875,249000.0
557,3440,Helen-Bos,3440,13,164419.07692307694,168999.0
558,3440,Budingen,3440,13,164419.07692307694,168999.0
559,3440,ZOUTLEEUW,3440,13,164419.07692307694,168999.0
560,3440,Dormaal,3440,13,164419.07692307694,168999.0
561,3440,Halle-Booienhoven,3440,13,164419.07692307694,168999.0
562,3450,Grazen,3450,14,273285.5714285714,249999.5
563,3450,GEETBETS,3450,14,273285.5714285714,249999.5
564,3454,Rummen,3450,0,273285.5714285714,249999.5
565,3460,BEKKEVOORT,3460,5,325200.0,350000.0
566,3460,Assent,3460,5,325200.0,350000.0
567,3461,Molenbeek-Wersbeek,3460,0,325200.0,350000.0
568,3470,KORTENAKEN,3470,9,289999.22222222225,289999.0
569,3470,Sint-Margriete-Houtem,3470,9,289999.22222222225,289999.0
570,3470,Ransberg,3470,9,289999.22222222225,289999.0
571,3471,Hoeleden,3470,0,295749.3333333333,289999.0
572,3472,Kersbeek-Miskom,3470,1,295749.3333333333,289999.0
573,3473,Waanrode,3470,2,295749.3333333333,289999.0
574,3500,HASSELT,3500,677,382899.717872969,295000.0
575,3500,Sint-Lambrechts-Herk,3500,677,382899.717872969,295000.0
576,3501,Wimmertingen,3500,0,382899.717872969,295000.0
577,3510,Kermt,3510,23,331336.8695652174,318000.0
578,3510,Spalbeek,3510,23,331336.8695652174,318000.0
579,3511,Kuringen,3510,9,331336.8695652174,318000.0
580,3511,Stokrooie,3510,9,331336.8695652174,318000.0
581,3512,Stevoort,3510,0,317179.625,318000.0
582,3520,ZONHOVEN,3520,79,302732.4936708861,289000.0
583,3530,Houthalen,3530,43,273061.9767441861,260000.0
584,3530,Helchteren,3530,43,273061.9767441861,260000.0
585,3530,HOUTHALEN-HELCHTEREN,3530,43,273061.9767441861,260000.0
586,3540,Schulen,3540,17,283604.17647058825,298500.0
587,3540,Donk,3540,17,283604.17647058825,298500.0
588,3540,Berbroek,3540,17,283604.17647058825,298500.0
589,3540,HERK-DE-STAD,3540,17,283604.17647058825,298500.0
590,3545,Loksbergen,3540,17,283604.17647058825,298500.0
591,3545,Zelem,3540,17,283604.17647058825,298500.0
592,3545,HALEN,3540,17,283604.17647058825,298500.0
593,3550,HEUSDEN-ZOLDER,3550,207,279018.6956521739,251080.0
594,3550,Zolder,3550,207,279018.6956521739,251080.0
595,3550,Heusden,3550,207,279018.6956521739,251080.0
596,3560,LUMMEN,3560,30,343320.7,299000.0
597,3560,Linkhout,3560,30,343320.7,299000.0
598,3560,Meldert,3560,30,343320.7,299000.0
599,3570,ALKEN,3570,23,288114.3043478261,274000.0
600,3580,BERINGEN,3580,160,286300.875,274999.5
601,3581,Beverlo,3580,2,296758.688,274999.5
602,3582,Koersel,3580,36,286300.875,274999.5
603,3583,Paal,3580,52,286300.875,274999.5
604,3590,DIEPENBEEK,3590,56,299980.35714285716,250999.0
605,3600,GENK,3600,156,268550.03205128206,242328.5
606,3620,Neerharen,3620,70,395361.5,298250.0
607,3620,Veldwezelt,3620,70,395361.5,298250.0
608,3620,Gellik,3620,70,395361.5,298250.0
609,3620,LANAKEN,3620,70,395361.5,298250.0
610,3621,Rekem,3620,4,388233.85135135136,298250.0
611,3630,Opgrimbie,3630,51,407366.5882352941,259000.0
612,3630,Vucht,3630,51,407366.5882352941,259000.0
613,3630,Eisden,3630,51,407366.5882352941,259000.0
614,3630,Mechelen-Aan-De-Maas,3630,51,407366.5882352941,259000.0
615,3630,MAASMECHELEN,3630,51,407366.5882352941,259000.0
616,3630,Meeswijk,3630,51,407366.5882352941,259000.0
617,3630,Leut,3630,51,407366.5882352941,259000.0
618,3631,Uikhoven,3630,0,407366.5882352941,259000.0
619,3631,Boorsem,3630,0,407366.5882352941,259000.0
620,3640,Molenbeersel,3640,7,260000.0,280000.0
621,3640,Kessenich,3640,7,260000.0,280000.0
622,3640,Ophoven,3640,7,260000.0,280000.0
623,3640,KINROOI,3640,7,260000.0,280000.0
624,3650,Lanklaar,3650,79,297764.2784810127,235000.0
625,3650,Dilsen,3650,79,297764.2784810127,235000.0
626,3650,Rotem,3650,79,297764.2784810127,235000.0
627,3650,Stokkem,3650,79,297764.2784810127,235000.0
628,3650,DILSEN-STOKKEM,3650,79,297764.2784810127,235000.0
629,3650,Elen,3650,79,297764.2784810127,235000.0
630,3660,Opglabbeek,3660,6,260045.66666666666,265999.5
631,3665,AS,3660,2,249409.25,265999.5
632,3668,Niel-Bij-As,3660,0,249409.25,265999.5
633,3670,Wijshagen,3670,12,348334.75,278500.0
634,3670,Meeuwen,3670,12,348334.75,278500.0
635,3670,OUDSBERGEN,3670,12,348334.75,278500.0
636,3670,Gruitrode,3670,12,348334.75,278500.0
637,3670,Neerglabbeek,3670,12,348334.75,278500.0
638,3670,Ellikom,3670,12,348334.75,278500.0
639,3680,MAASEIK,3680,158,341955.43670886074,272749.0
640,3680,Opoeteren,3680,158,341955.43670886074,272749.0
641,3680,Neeroeteren,3680,158,341955.43670886074,272749.0
642,3690,ZUTENDAAL,3690,12,291749.9166666667,263249.5
643,3700,Widooie,3700,173,283148.5317919075,242000.0
644,3700,Lauw,3700,173,283148.5317919075,242000.0
645,3700,Diets-Heur,3700,173,283148.5317919075,242000.0
646,3700,Koninksem,3700,173,283148.5317919075,242000.0
647,3700,Nerem,3700,173,283148.5317919075,242000.0
648,3700,TONGEREN,3700,173,283148.5317919075,242000.0
649,3700,Kolmont,3700,173,283148.5317919075,242000.0
650,3700,Mal,3700,173,283148.5317919075,242000.0
651,3700,Riksingen,3700,173,283148.5317919075,242000.0
652,3700,Overrepen,3700,173,283148.5317919075,242000.0
653,3700,Henis,3700,173,283148.5317919075,242000.0
654,3700,Sluizen,3700,173,283148.5317919075,242000.0
655,3700,Haren,3700,173,283148.5317919075,242000.0
656,3700,Neerrepen,3700,173,283148.5317919075,242000.0
657,3700,S Herenelderen,3700,173,283148.5317919075,242000.0
658,3700,Vreren,3700,173,283148.5317919075,242000.0
659,3700,Berg,3700,173,283148.5317919075,242000.0
660,3700,Piringen,3700,173,283148.5317919075,242000.0
661,3700,Rutten,3700,173,283148.5317919075,242000.0
662,3717,HERSTAPPE,3710,1,1579999.0,
663,3720,KORTESSEM,3720,8,300639.375,229000.0
664,3721,Vliermaalroot,3720,0,300639.375,229000.0
665,3722,Wintershoven,3720,0,300639.375,229000.0
666,3723,Guigoven,3720,0,300639.375,229000.0
667,3724,Vliermaal,3720,0,300639.375,229000.0
668,3730,Werm,3730,29,270274.1034482759,222750.0
669,3730,HOESELT,3730,29,270274.1034482759,222750.0
670,3730,Sint-Huibrechts-Hern,3730,29,270274.1034482759,222750.0
671,3730,Romershoven,3730,29,270274.1034482759,222750.0
672,3732,Schalkhoven,3730,0,270274.1034482759,222750.0
673,3740,Hees,3740,87,295730.0804597701,270000.0
674,3740,Eigenbilzen,3740,87,295730.0804597701,270000.0
675,3740,Grote-Spouwen,3740,87,295730.0804597701,270000.0
676,3740,Waltwilder,3740,87,295730.0804597701,270000.0
677,3740,Beverst,3740,87,295730.0804597701,270000.0
678,3740,BILZEN,3740,87,295730.0804597701,270000.0
679,3740,Kleine-Spouwen,3740,87,295730.0804597701,270000.0
680,3740,Munsterbilzen,3740,87,295730.0804597701,270000.0
681,3740,Mopertingen,3740,87,295730.0804597701,270000.0
682,3740,Rijkhoven,3740,87,295730.0804597701,270000.0
683,3740,Rosmeer,3740,87,295730.0804597701,270000.0
684,3742,Martenslinde,3740,0,295730.0804597701,270000.0
685,3746,Hoelbeek,3740,0,295730.0804597701,270000.0
686,3770,Millen,3770,38,349848.7894736842,264000.0
687,3770,Vlijtingen,3770,38,349848.7894736842,264000.0
688,3770,Kanne,3770,38,349848.7894736842,264000.0
689,3770,Genoelselderen,3770,38,349848.7894736842,264000.0
690,3770,Membruggen,3770,38,349848.7894736842,264000.0
691,3770,RIEMST,3770,38,349848.7894736842,264000.0
692,3770,Vroenhoven,3770,38,349848.7894736842,264000.0
693,3770,Zichen-Zussen-Bolder,3770,38,349848.7894736842,264000.0
694,3770,Herderen,3770,38,349848.7894736842,264000.0
695,3770,Val-Meer,3770,38,349848.7894736842,264000.0
696,3790,Fouron-Saint-Martin,3790,0,361999.22222222225,314999.0
697,3790,FOURONS,3790,0,361999.22222222225,314999.0
698,3790,Mouland,3790,0,361999.22222222225,314999.0
699,3791,Remersdaal,3790,1,361999.22222222225,314999.0
700,3792,Fouron-Saint-Pierre,3790,0,361999.22222222225,314999.0
701,3793,Teuven,3790,3,361999.22222222225,314999.0
702,3798,Fouron-Le-Comte,3790,5,,314999.0
703,3800,Aalst,3800,212,320538.8490566038,264100.0
704,3800,Ordingen,3800,212,320538.8490566038,264100.0
705,3800,Groot-Gelmen,3800,212,320538.8490566038,264100.0
706,3800,Kerkom-Bij-Sint-Truiden,3800,212,320538.8490566038,264100.0
707,3800,Halmaal,3800,212,320538.8490566038,264100.0
708,3800,Zepperen,3800,212,320538.8490566038,264100.0
709,3800,SINT-TRUIDEN,3800,212,320538.8490566038,264100.0
710,3800,Engelmanshoven,3800,212,320538.8490566038,264100.0
711,3800,Gelinden,3800,212,320538.8490566038,264100.0
712,3800,Brustem,3800,212,320538.8490566038,264100.0
713,3803,Runkelen,3800,0,319949.4647887324,264100.0
714,3803,Gorsem,3800,0,319949.4647887324,264100.0
715,3803,Wilderen,3800,0,319949.4647887324,264100.0
716,3803,Duras,3800,0,319949.4647887324,264100.0
717,3806,Velm,3800,1,319949.4647887324,264100.0
718,3830,WELLEN,3830,24,366802.7916666667,275000.0
719,3830,Berlingen,3830,24,366802.7916666667,275000.0
720,3831,Herten,3830,0,366802.7916666667,275000.0
721,3832,Ulbeek,3830,0,366802.7916666667,275000.0
722,3840,Kolmont,3840,127,282024.10236220475,257763.0
723,3840,Hoepertingen,3840,127,282024.10236220475,257763.0
724,3840,Kuttekoven,3840,127,282024.10236220475,257763.0
725,3840,Kerniel,3840,127,282024.10236220475,257763.0
726,3840,Bommershoven,3840,127,282024.10236220475,257763.0
727,3840,Hendrieken,3840,127,282024.10236220475,257763.0
728,3840,Gotem,3840,127,282024.10236220475,257763.0
729,3840,Gors-Opleeuw,3840,127,282024.10236220475,257763.0
730,3840,Rijkel,3840,127,282024.10236220475,257763.0
731,3840,Groot-Loon,3840,127,282024.10236220475,257763.0
732,3840,Jesseren,3840,127,282024.10236220475,257763.0
733,3840,Voort,3840,127,282024.10236220475,257763.0
734,3840,Broekom,3840,127,282024.10236220475,257763.0
735,3840,Haren,3840,127,282024.10236220475,257763.0
736,3840,BORGLOON,3840,127,282024.10236220475,257763.0
737,3850,Kozen,3850,26,283201.8076923077,313343.0
738,3850,Binderveld,3850,26,283201.8076923077,313343.0
739,3850,NIEUWERKERKEN,3850,26,283201.8076923077,313343.0
740,3850,Wijer,3850,26,283201.8076923077,313343.0
741,3870,Opheers,3870,16,249492.625,239909.5
742,3870,Batsheers,3870,16,249492.625,239909.5
743,3870,HEERS,3870,16,249492.625,239909.5
744,3870,Veulen,3870,16,249492.625,239909.5
745,3870,Klein-Gelmen,3870,16,249492.625,239909.5
746,3870,Horpmaal,3870,16,249492.625,239909.5
747,3870,Vechmaal,3870,16,249492.625,239909.5
748,3870,Gutshoven,3870,16,249492.625,239909.5
749,3870,Heks,3870,16,249492.625,239909.5
750,3870,Bovelingen,3870,16,249492.625,239909.5
751,3870,Mechelen-Bovelingen,3870,16,249492.625,239909.5
752,3870,Rukkelingen-Loon,3870,16,249492.625,239909.5
753,3870,Mettekoven,3870,16,249492.625,239909.5
754,3890,Vorsen,3890,10,260699.8,223999.5
755,3890,Jeuk,3890,10,260699.8,223999.5
756,3890,Montenaken,3890,10,260699.8,223999.5
757,3890,GINGELOM,3890,10,260699.8,223999.5
758,3890,Kortijs,3890,10,260699.8,223999.5
759,3890,Niel-Bij-Sint-Truiden,3890,10,260699.8,223999.5
760,3890,Boekhout,3890,10,260699.8,223999.5
761,3891,Buvingen,3890,0,260699.8,223999.5
762,3891,Mielen-Boven-Aalst,3890,0,260699.8,223999.5
763,3891,Borlo,3890,0,260699.8,223999.5
764,3891,Muizen,3890,0,260699.8,223999.5
765,3900,Overpelt,3900,32,233199.28125,250095.5
766,3900,PELT,3900,32,233199.28125,250095.5
767,3910,Neerpelt,3910,35,341346.6285714286,259000.0
768,3910,Sint-Huibrechts-Lille,3910,35,341346.6285714286,259000.0
769,3920,LOMMEL,3920,167,301353.7425149701,269000.0
770,3930,Achel,3930,11,353500.0,342000.0
771,3930,Hamont,3930,11,353500.0,342000.0
772,3930,HAMONT-ACHEL,3930,11,353500.0,342000.0
773,3940,Hechtel,3940,5,222051.0,226255.0
774,3940,HECHTEL-EKSEL,3940,5,222051.0,226255.0
775,3941,Eksel,3940,1,255145.0,226255.0
776,3945,Kwaadmechelen,3940,13,222051.0,226255.0
777,3945,HAM,3940,13,222051.0,226255.0
778,3945,Oostham,3940,13,222051.0,226255.0
779,3950,BOCHOLT,3950,38,249727.34210526315,228772.5
780,3950,Kaulille,3950,38,249727.34210526315,228772.5
781,3950,Reppel,3950,38,249727.34210526315,228772.5
782,3960,BREE,3960,68,287336.07352941175,259500.0
783,3960,Opitter,3960,68,287336.07352941175,259500.0
784,3960,Tongerlo,3960,68,287336.07352941175,259500.0
785,3960,Gerdingen,3960,68,287336.07352941175,259500.0
786,3960,Beek,3960,68,287336.07352941175,259500.0
787,3970,LEOPOLDSBURG,3970,82,283402.76829268294,277767.5
788,3971,Heppen,3970,1,282506.3493975904,277767.5
789,3980,TESSENDERLO,3980,65,281512.55384615384,265000.0
790,3990,Grote-Brogel,3990,21,338004.5714285714,295000.0
791,3990,PEER,3990,21,338004.5714285714,295000.0
792,3990,Kleine-Brogel,3990,21,338004.5714285714,295000.0
793,3990,Wijchmaal,3990,21,338004.5714285714,295000.0
794,4000,Rocourt,4000,1059,280828.6959395656,229000.0
795,4000,LIÈGE,4000,1059,280828.6959395656,229000.0
796,4000,Glain,4000,1059,280828.6959395656,229000.0
797,4020,Jupille-Sur-Meuse,4020,380,231344.0894736842,219300.0
798,4020,Bressoux,4020,380,231344.0894736842,219300.0
799,4020,LIÈGE,4020,380,231344.0894736842,219300.0
800,4020,Wandre,4020,380,231344.0894736842,219300.0
801,4030,Grivegnée,4030,144,216339.75,182449.5
802,4031,Angleur,4030,85,216339.75,182449.5
803,4032,Chênée,4030,48,216339.75,182449.5
804,4040,HERSTAL,4040,166,210421.60240963855,185733.0
805,4041,Vottem,4040,17,210421.60240963855,185733.0
806,4041,Milmort,4040,17,210421.60240963855,185733.0
807,4042,Liers,4040,12,210421.60240963855,185733.0
808,4050,CHAUDFONTAINE,4050,62,364322.4193548387,267500.0
809,4051,Vaux-Sous-Chèvremont,4050,14,364322.4193548387,267500.0
810,4052,Beaufays,4050,72,364322.4193548387,267500.0
811,4053,Embourg,4050,86,364322.4193548387,267500.0
812,4099,Liège X,4090,0,,
813,4100,Boncelles,4100,283,213378.81272084804,204999.0
814,4100,SERAING,4100,283,213378.81272084804,204999.0
815,4101,Jemeppe-Sur-Meuse,4100,72,213378.81272084804,204999.0
816,4102,Ougrée,4100,28,213378.81272084804,204999.0
817,4120,Rotheux-Rimière,4120,12,352749.6666666667,307499.5
818,4120,Ehein,4120,12,352749.6666666667,307499.5
819,4120,NEUPRÉ,4120,12,352749.6666666667,307499.5
820,4121,Neuville-En-Condroz,4120,42,352749.6666666667,307499.5
821,4122,Plainevaux,4120,7,352749.6666666667,307499.5
822,4130,Tilff,4130,83,300522.0240963855,258999.0
823,4130,ESNEUX,4130,83,300522.0240963855,258999.0
824,4140,Dolembreux,4140,76,334453.3157894737,284999.0
825,4140,Rouvreux,4140,76,334453.3157894737,284999.0
826,4140,SPRIMONT,4140,76,334453.3157894737,284999.0
827,4140,Gomzé-Andoumont,4140,76,334453.3157894737,284999.0
828,4141,Louveigné,4140,16,334453.3157894737,284999.0
829,4160,ANTHISNES,4160,10,238139.6,252250.0
830,4161,Villers-Aux-Tours,4160,0,241490.45454545456,252250.0
831,4162,Hody,4160,1,241490.45454545456,252250.0
832,4163,Tavier,4160,0,241490.45454545456,252250.0
833,4170,COMBLAIN-AU-PONT,4170,38,372710.2631578947,263999.5
834,4171,Poulseur,4170,10,372710.2631578947,263999.5
835,4180,Comblain-Fairon,4180,11,259353.9090909091,195000.0
836,4180,HAMOIR,4180,11,259353.9090909091,195000.0
837,4180,Comblain-La-Tour,4180,11,259353.9090909091,195000.0
838,4181,Filot,4180,0,259353.9090909091,195000.0
839,4190,My,4190,14,312356.71428571426,189499.5
840,4190,FERRIÈRES,4190,14,312356.71428571426,189499.5
841,4190,Xhoris,4190,14,312356.71428571426,189499.5
842,4190,Werbomont,4190,14,312356.71428571426,189499.5
843,4190,Vieuxville,4190,14,312356.71428571426,189499.5
844,4210,BURDINNE,4210,6,310832.5,344999.0
845,4210,Hannêche,4210,6,310832.5,344999.0
846,4210,Marneffe,4210,6,310832.5,344999.0
847,4210,Lamontzée,4210,6,310832.5,344999.0
848,4210,Oteppe,4210,6,310832.5,344999.0
849,4217,HÉRON,4210,4,255360.0,344999.0
850,4217,Waret-L'Evêque,4210,4,255360.0,344999.0
851,4217,Lavoir,4210,4,255360.0,344999.0
852,4218,Couthuin,4210,3,255360.0,344999.0
853,4219,Acosse,4210,15,310832.5,344999.0
854,4219,Meeffe,4210,15,310832.5,344999.0
855,4219,Ambresin,4210,15,310832.5,344999.0
856,4219,WASSEIGES,4210,15,310832.5,344999.0
857,4250,Boëlhe,4250,9,265888.22222222225,248000.0
858,4250,Lens-Saint-Servais,4250,9,265888.22222222225,248000.0
859,4250,GEER,4250,9,265888.22222222225,248000.0
860,4250,Hollogne-Sur-Geer,4250,9,265888.22222222225,248000.0
861,4252,Omal,4250,5,265888.22222222225,248000.0
862,4253,Darion,4250,0,280179.4666666667,248000.0
863,4254,Ligney,4250,0,280179.4666666667,248000.0
864,4257,BERLOZ,4250,16,265888.22222222225,248000.0
865,4257,Rosoux-Crenwick,4250,16,265888.22222222225,248000.0
866,4257,Corswarem,4250,16,265888.22222222225,248000.0
867,4260,Avennes,4260,41,296982.60975609755,274999.0
868,4260,BRAIVES,4260,41,296982.60975609755,274999.0
869,4260,Ville-En-Hesbaye,4260,41,296982.60975609755,274999.0
870,4260,Fallais,4260,41,296982.60975609755,274999.0
871,4260,Fumal,4260,41,296982.60975609755,274999.0
872,4260,Ciplet,4260,41,296982.60975609755,274999.0
873,4261,Latinne,4260,1,295149.6904761905,274999.0
874,4263,Tourinne,4260,0,295149.6904761905,274999.0
875,4280,Bertrée,4280,108,263591.25925925927,251000.0
876,4280,Thisnes,4280,108,263591.25925925927,251000.0
877,4280,Avin,4280,108,263591.25925925927,251000.0
878,4280,Lens-Saint-Remy,4280,108,263591.25925925927,251000.0
879,4280,Merdorp,4280,108,263591.25925925927,251000.0
880,4280,Wansin,4280,108,263591.25925925927,251000.0
881,4280,Crehen,4280,108,263591.25925925927,251000.0
882,4280,Petit-Hallet,4280,108,263591.25925925927,251000.0
883,4280,Grand-Hallet,4280,108,263591.25925925927,251000.0
884,4280,Blehen,4280,108,263591.25925925927,251000.0
885,4280,Moxhe,4280,108,263591.25925925927,251000.0
886,4280,Trognée,4280,108,263591.25925925927,251000.0
887,4280,Villers-Le-Peuplier,4280,108,263591.25925925927,251000.0
888,4280,Avernas-Le-Bauduin,4280,108,263591.25925925927,251000.0
889,4280,Poucet,4280,108,263591.25925925927,251000.0
890,4280,Abolens,4280,108,263591.25925925927,251000.0
891,4280,HANNUT,4280,108,263591.25925925927,251000.0
892,4280,Cras-Avernas,4280,108,263591.25925925927,251000.0
893,4287,LINCENT,4280,8,263591.25925925927,251000.0
894,4287,Pellaines,4280,8,263591.25925925927,251000.0
895,4287,Racour,4280,8,263591.25925925927,251000.0
896,4300,Oleye,4300,130,258776.0,232499.5
897,4300,Bovenistier,4300,130,258776.0,232499.5
898,4300,WAREMME,4300,130,258776.0,232499.5
899,4300,Bleret,4300,130,258776.0,232499.5
900,4300,Lantremange,4300,130,258776.0,232499.5
901,4300,Grand-Axhe,4300,130,258776.0,232499.5
902,4300,Bettincourt,4300,130,258776.0,232499.5
903,4317,FAIMES,4310,26,,
904,4317,Celles,4310,26,,
905,4317,Aineffe,4310,26,,
906,4317,Borlez,4310,26,,
907,4317,Les Waleffes,4310,26,,
908,4317,Viemme,4310,26,,
909,4340,Villers-L'Evêque,4340,24,301950.4583333333,256999.0
910,4340,Fooz,4340,24,301950.4583333333,256999.0
911,4340,AWANS,4340,24,301950.4583333333,256999.0
912,4340,Othée,4340,24,301950.4583333333,256999.0
913,4342,Hognoul,4340,2,278073.84210526315,256999.0
914,4347,Noville,4340,12,301950.4583333333,256999.0
915,4347,Roloux,4340,12,301950.4583333333,256999.0
916,4347,FEXHE-LE-HAUT-CLOCHER,4340,12,301950.4583333333,256999.0
917,4347,Freloux,4340,12,301950.4583333333,256999.0
918,4347,Voroux-Goreux,4340,12,301950.4583333333,256999.0
919,4350,REMICOURT,4350,14,250785.2142857143,198999.0
920,4350,Lamine,4350,14,250785.2142857143,198999.0
921,4350,Pousset,4350,14,250785.2142857143,198999.0
922,4350,Momalle,4350,14,250785.2142857143,198999.0
923,4351,Hodeige,4350,1,260599.5,198999.0
924,4357,DONCEEL,4350,5,250785.2142857143,198999.0
925,4357,Haneffe,4350,5,250785.2142857143,198999.0
926,4357,Limont,4350,5,250785.2142857143,198999.0
927,4357,Jeneffe,4350,5,250785.2142857143,198999.0
928,4360,Grandville,4360,14,282447.35714285716,263957.5
929,4360,Otrange,4360,14,282447.35714285716,263957.5
930,4360,Lens-Sur-Geer,4360,14,282447.35714285716,263957.5
931,4360,OREYE,4360,14,282447.35714285716,263957.5
932,4360,Bergilers,4360,14,282447.35714285716,263957.5
933,4367,Fize-Le-Marsal,4360,94,282447.35714285716,263957.5
